date,igw,wte_ft,head_ft_1,head_ft_2,head_ft_2,head_ft_3,head_ft_4
2003-02-28,3781,323.0224,323.0224,317.5594,317.5594,316.127,315.4779
2003-03-31,3781,323.212,323.212,317.7301,317.7301,316.2943,315.6432
2003-04-30,3781,323.791,323.791,318.2665,318.2665,316.8196,316.1632
2003-05-31,3781,323.6459,323.6459,318.1062,318.1062,316.6707,316.0196
2003-06-30,3781,322.6498,322.6498,316.4177,316.4177,315.0154,314.3799
2003-07-31,3781,320.6702,320.6702,314.6996,314.6996,313.3623,312.7556
2003-08-31,3781,319.1761,319.1761,313.7111,313.7111,312.4214,311.8356
2003-09-30,3781,317.1685,317.1685,311.8168,311.8168,310.6035,310.0518
2003-10-31,3781,315.7831,315.7831,311.3265,311.3265,310.1443,309.6049
2003-11-30,3781,315.8085,315.8085,311.3705,311.3705,310.1935,309.6569
2003-12-31,3781,322.4172,322.4172,316.9045,316.9045,315.4492,314.7873
2004-01-31,3781,322.966,322.966,317.4951,317.4951,316.05,315.3944
2004-02-29,3781,324.0701,324.0701,318.527,318.527,317.0628,316.3983
2004-03-31,3781,323.2949,323.2949,317.8716,317.8716,316.4387,315.7883
2004-04-30,3781,322.868,322.868,317.485,317.485,316.0628,315.4169
2004-05-31,3781,322.7709,322.7709,317.3946,317.3946,315.9743,315.3289
2004-06-30,3781,322.526,322.526,317.1711,317.1711,315.7569,315.1141
2004-07-31,3781,321.6879,321.6879,316.4621,316.4621,315.0813,314.4535
2004-08-31,3781,320.7892,320.7892,315.6999,315.6999,314.3547,313.7427
2004-09-30,3781,319.1245,319.1245,314.2936,314.2936,313.0152,312.4331
2004-10-31,3781,318.2859,318.2859,313.2686,313.2686,312.0288,311.4653
2004-11-30,3781,317.8386,317.8386,313.1481,313.1481,311.9183,311.3592
2004-12-31,3781,320.5098,320.5098,315.3849,315.3849,314.0409,313.4303
2005-01-31,3781,322.6943,322.6943,317.265,317.265,315.8413,315.1954
2005-02-28,3781,322.7271,322.7271,317.3284,317.3284,315.9137,315.2724
2005-03-31,3781,323.1742,323.1742,317.7341,317.7341,316.31,315.6641
2005-04-30,3781,323.0307,323.0307,317.6124,317.6124,316.1968,315.5548
2005-05-31,3781,323.4348,323.4348,317.9614,317.9614,316.5368,315.8905
2005-06-30,3781,322.7458,322.7458,317.0792,317.0792,315.6786,315.0435
2005-07-31,3781,321.9291,321.9291,315.9576,315.9576,314.5842,313.9613
2005-08-31,3781,320.7583,320.7583,315.0453,315.0453,313.7098,313.1036
2005-09-30,3781,318.6236,318.6236,313.2688,313.2688,312.0146,311.4448
2005-10-31,3781,317.3473,317.3473,312.5777,312.5777,311.3659,310.8149
2005-11-30,3781,318.0416,318.0416,313.3107,313.3107,312.067,311.5015
2005-12-31,3781,324.0968,324.0968,318.5006,318.5006,317.0315,316.3642
2006-01-31,3781,324.3446,324.3446,318.8424,318.8424,317.397,316.7418
2006-02-28,3781,323.6817,323.6817,318.2869,318.2869,316.8708,316.229
2006-03-31,3781,324.4646,324.4646,318.9993,318.9993,317.5647,316.9142
2006-04-30,3781,324.9984,324.9984,319.5155,319.5155,318.0772,317.4248
2006-05-31,3781,323.622,323.622,318.1888,318.1888,316.7978,316.1673
2006-06-30,3781,322.679,322.679,316.5759,316.5759,315.2121,314.594
2006-07-31,3781,321.788,321.788,315.7714,315.7714,314.4267,313.8169
2006-08-31,3781,320.7848,320.7848,315.0838,315.0838,313.7699,313.1736
2006-09-30,3781,319.0009,319.0009,313.5431,313.5431,312.2974,311.7316
2006-10-31,3781,318.5048,318.5048,313.7414,313.7414,312.4905,311.9185
2006-11-30,3781,318.8647,318.8647,314.1048,314.1048,312.8448,312.2702
2006-12-31,3781,321.4585,321.4585,316.2843,316.2843,314.9171,314.2943
2007-01-31,3781,322.0094,322.0094,316.7947,316.7947,315.4171,314.791
2007-02-28,3781,322.8817,322.8817,317.5731,317.5731,316.1711,315.534
2007-03-31,3781,322.749,322.749,317.4689,317.4689,316.0738,315.4387
2007-04-30,3781,322.5812,322.5812,317.308,317.308,315.917,315.2829
2007-05-31,3781,322.443,322.443,317.1245,317.1245,315.7359,315.1025
2007-06-30,3781,321.6353,321.6353,316.4253,316.4253,315.0676,314.4476
2007-07-31,3781,320.6197,320.6197,315.5691,315.5691,314.2505,313.6479
2007-08-31,3781,319.1557,319.1557,314.3291,314.3291,313.0677,312.4906
2007-09-30,3781,317.5846,317.5846,313.0117,313.0117,311.8095,311.2587
2007-10-31,3781,316.6844,316.6844,312.2756,312.2756,311.1083,310.5737
2007-11-30,3781,315.4162,315.4162,311.2047,311.2047,310.0887,309.5783
2007-12-31,3781,316.1278,316.1278,311.798,311.798,310.6495,310.1243
2008-01-31,3781,319.9906,319.9906,315.0445,315.0445,313.7367,313.1408
2008-02-29,3781,322.5469,322.5469,317.2372,317.2372,315.8349,315.1972
2008-03-31,3781,322.6396,322.6396,317.3475,317.3475,315.949,315.3122
2008-04-30,3781,322.5718,322.5718,317.2517,317.2517,315.855,315.2182
2008-05-31,3781,322.5293,322.5293,317.1671,317.1671,315.7695,315.1318
2008-06-30,3781,321.5932,321.5932,316.3633,316.3633,314.9999,314.3771
2008-07-31,3781,319.4598,319.4598,314.5564,314.5564,313.2766,312.6912
2008-08-31,3781,317.4808,317.4808,312.8658,312.8658,311.6581,311.1047
2008-09-30,3781,314.8635,314.8635,310.5329,310.5329,309.3978,308.8771
2008-10-31,3781,313.4646,313.4646,309.363,309.363,308.2735,307.7744
2008-11-30,3781,314.1831,314.1831,310.0705,310.0705,308.9779,308.4778
2008-12-31,3781,314.9109,314.9109,310.7138,310.7138,309.5995,309.0899
2009-01-31,3781,315.9545,315.9545,311.6041,311.6041,310.4504,309.9238
2009-02-28,3781,322.7253,322.7253,317.2956,317.2956,315.8621,315.2098
2009-03-31,3781,323.4601,323.4601,318.0378,318.0378,316.605,315.9531
2009-04-30,3781,322.7229,322.7229,317.3798,317.3798,315.9739,315.3338
2009-05-31,3781,322.7874,322.7874,317.4116,317.4116,316.0012,315.3586
2009-06-30,3781,322.4419,322.4419,317.0748,317.0748,315.6714,315.0317
2009-07-31,3781,320.9275,320.9275,315.7786,315.7786,314.4349,313.822
2009-08-31,3781,319.1647,319.1647,314.2888,314.2888,313.0125,312.4294
2009-09-30,3781,316.9314,316.9314,312.3766,312.3766,311.1794,310.6316
2009-10-31,3781,315.8538,315.8538,311.491,311.491,310.3351,309.8063
2009-11-30,3781,314.9038,314.9038,310.6933,310.6933,309.575,309.064
2009-12-31,3781,315.8399,315.8399,311.4753,311.4753,310.3174,309.7883
2010-01-31,3781,322.5617,322.5617,317.1231,317.1231,315.6871,315.0338
2010-02-28,3781,323.1126,323.1126,317.7083,317.7083,316.2804,315.6319
2010-03-31,3781,322.9824,322.9824,317.6108,317.6108,316.1912,315.5456
2010-04-30,3781,323.2122,323.2122,317.817,317.817,316.3911,315.7419
2010-05-31,3781,323.0078,323.0078,317.6203,317.6203,316.2017,315.5556
2010-06-30,3781,322.7868,322.7868,317.3733,317.3733,315.9597,315.3155
2010-07-31,3781,322.4594,322.4594,317.0716,317.0716,315.6647,315.0236
2010-08-31,3781,321.2988,321.2988,316.1003,316.1003,314.7393,314.1187
2010-09-30,3781,319.9705,319.9705,314.9794,314.9794,313.6701,313.0725
2010-10-31,3781,319.1233,319.1233,314.2589,314.2589,312.971,312.382
2010-11-30,3781,318.9035,318.9035,314.0862,314.0862,312.8109,312.2289
2010-12-31,3781,323.0252,323.0252,317.5673,317.5673,316.1259,315.4691
2011-01-31,3781,322.8362,322.8362,317.4761,317.4761,316.06,315.4165
2011-02-28,3781,322.9467,322.9467,317.5849,317.5849,316.1685,315.5248
2011-03-31,3781,324.2394,324.2394,318.7331,318.7331,317.2784,316.6156
2011-04-30,3781,323.7825,323.7825,318.3364,318.3364,316.9006,316.2456
2011-05-31,3781,323.4223,323.4223,318.01,318.01,316.5828,315.9312
2011-06-30,3781,323.1805,323.1805,317.7671,317.7671,316.3443,315.6942
2011-07-31,3781,322.6873,322.6873,317.2935,317.2935,315.8835,315.2393
2011-08-31,3781,322.4657,322.4657,317.089,317.089,315.6824,315.0396
2011-09-30,3781,321.389,321.389,316.184,316.184,314.8208,314.1975
2011-10-31,3781,320.4394,320.4394,315.4719,315.4719,314.1572,313.5566
2011-11-30,3781,319.7263,319.7263,314.8818,314.8818,313.5997,313.0151
2011-12-31,3781,318.9466,318.9466,314.2198,314.2198,312.9682,312.3972
2012-01-31,3781,319.693,319.693,314.8436,314.8436,313.5607,312.9765
2012-02-29,3781,319.5821,319.5821,314.7576,314.7576,313.4811,312.8999
2012-03-31,3781,323.033,323.033,317.6661,317.6661,316.2483,315.6018
2012-04-30,3781,323.171,323.171,317.8359,317.8359,316.4256,315.7822
2012-05-31,3781,322.7597,322.7597,317.4229,317.4229,316.0273,315.3901
2012-06-30,3781,322.4653,322.4653,317.1477,317.1477,315.7567,315.1211
2012-07-31,3781,321.1681,321.1681,316.049,316.049,314.7098,314.0974
2012-08-31,3781,319.5058,319.5058,314.6421,314.6421,313.3677,312.7842
2012-09-30,3781,317.3831,317.3831,312.8331,312.8331,311.6381,311.09
2012-10-31,3781,315.974,315.974,311.6636,311.6636,310.5224,309.9998
2012-11-30,3781,318.5588,318.5588,313.8466,313.8466,312.5992,312.0298
2012-12-31,3781,323.5884,323.5884,318.1635,318.1635,316.7309,316.0783
2013-01-31,3781,322.8743,322.8743,317.6192,317.6192,316.2307,315.6002
2013-02-28,3781,322.6075,322.6075,317.3829,317.3829,316.0027,315.3758
2013-03-31,3781,322.7484,322.7484,317.4932,317.4932,316.1045,315.4725
2013-04-30,3781,322.6103,322.6103,317.3346,317.3346,315.9475,315.3155
2013-05-31,3781,322.0195,322.0195,316.7893,316.7893,315.4209,314.7968
2013-06-30,3781,320.9558,320.9558,315.8859,315.8859,314.5567,313.9496
2013-07-31,3781,319.4479,319.4479,314.5913,314.5913,313.3203,312.7392
2013-08-31,3781,318.1645,318.1645,313.5022,313.5022,312.2785,311.7184
2013-09-30,3781,316.6451,316.6451,312.2203,312.2203,311.052,310.5164
2013-10-31,3781,315.0409,315.0409,310.823,310.823,309.7104,309.2007
2013-11-30,3781,314.2381,314.2381,310.1749,310.1749,309.0949,308.6007
2013-12-31,3781,313.7483,313.7483,309.7478,309.7478,308.6842,308.1971
2014-01-31,3781,313.1162,313.1162,309.206,309.206,308.1661,307.6904
2014-02-28,3781,315.4908,315.4908,311.1991,311.1991,310.0606,309.5405
2014-03-31,3781,322.1651,322.1651,316.7994,316.7994,315.3821,314.7358
2014-04-30,3781,322.6342,322.6342,317.2701,317.2701,315.8558,315.2112
2014-05-31,3781,321.3699,321.3699,316.1686,316.1686,314.8077,314.1869
2014-06-30,3781,318.6394,318.6394,313.8341,313.8341,312.5758,312.0005
2014-07-31,3781,316.4448,316.4448,311.9166,311.9166,310.7289,310.1848
2014-08-31,3781,314.912,314.912,310.5878,310.5878,309.4487,308.926
2014-09-30,3781,312.6068,312.6068,308.4943,308.4943,307.409,306.9108
2014-10-31,3781,310.9495,310.9495,306.9689,306.9689,305.9163,305.4334
2014-11-30,3781,310.5081,310.5081,306.6284,306.6284,305.5967,305.1239
2014-12-31,3781,319.5814,319.5814,314.4241,314.4241,313.0606,312.4375
2015-01-31,3781,320.8748,320.8748,315.676,315.676,314.3013,313.6759
2015-02-28,3781,322.5997,322.5997,317.1714,317.1714,315.7373,315.0854
2015-03-31,3781,322.4553,322.4553,317.0428,317.0428,315.615,314.9651
2015-04-30,3781,320.6811,320.6811,315.533,315.533,314.1749,313.5555
2015-05-31,3781,318.0558,318.0558,313.2476,313.2476,311.9861,311.4092
2015-06-30,3781,315.1188,315.1188,310.6108,310.6108,309.4285,308.8868
2015-07-31,3781,313.3123,313.3123,309.0001,309.0001,307.8674,307.3475
2015-08-31,3781,311.65,311.65,307.5057,307.5057,306.4149,305.9136
2015-09-30,3781,309.4818,309.4818,305.5088,305.5088,304.4615,303.9801
2015-10-31,3781,307.6141,307.6141,303.7729,303.7729,302.7514,302.28
2015-11-30,3781,306.7621,306.7621,303.016,303.016,302.0193,301.5607
2015-12-31,3781,310.2909,310.2909,306.3702,306.3702,305.3253,304.8428
2016-01-31,3781,322.4436,322.4436,316.7021,316.7021,315.1864,314.4942
2016-02-29,3781,322.9108,322.9108,317.3179,317.3179,315.8395,315.1666
2016-03-31,3781,324.2815,324.2815,318.5739,318.5739,317.0649,316.3759
2016-04-30,3781,322.8338,322.8338,317.3064,317.3064,315.8447,315.1762
2016-05-31,3781,322.4623,322.4623,316.9406,316.9406,315.481,314.8125
2016-06-30,3781,321.9617,321.9617,316.493,316.493,315.047,314.3839
2016-07-31,3781,320.6535,320.6535,315.3809,315.3809,313.9856,313.3452
2016-08-31,3781,318.4757,318.4757,313.5238,313.5238,312.2114,311.608
2016-09-30,3781,315.4731,315.4731,310.8541,310.8541,309.6285,309.0641
2016-10-31,3781,316.4496,316.4496,311.7922,311.7922,310.5564,309.9895
2016-11-30,3781,318.6543,318.6543,313.6848,313.6848,312.3686,311.7673
2016-12-31,3781,323.6207,323.6207,317.9428,317.9428,316.4426,315.7586
2017-01-31,3781,324.8481,324.8481,319.1493,319.1493,317.6432,316.9583
2017-02-28,3781,325.3231,325.3231,319.6352,319.6352,318.1318,317.4483
2017-03-31,3781,323.6999,323.6999,318.1891,318.1891,316.732,316.0684
2017-04-30,3781,323.7357,323.7357,318.1891,318.1891,316.7226,316.0534
2017-05-31,3781,323.0759,323.0759,317.5875,317.5875,316.1372,315.475
2017-06-30,3781,322.5235,322.5235,317.0719,317.0719,315.6313,314.9729
2017-07-31,3781,322.325,322.325,316.8881,316.8881,315.4515,314.7948
2017-08-31,3781,321.3471,321.3471,316.0646,316.0646,314.6679,314.0291
2017-09-30,3781,320.0977,320.0977,315.0076,315.0076,313.6607,313.0441
2017-10-31,3781,319.1092,319.1092,314.2008,314.2008,312.901,312.3076
2017-11-30,3781,320.5895,320.5895,315.4465,315.4465,314.0864,313.4669
2017-12-31,3781,320.7827,320.7827,315.6254,315.6254,314.2615,313.6407
2018-01-31,3781,322.4749,322.4749,317.0592,317.0592,315.6287,314.9786
2018-02-28,3781,322.4705,322.4705,317.0801,317.0801,315.656,315.0092
2018-03-31,3781,323.3332,323.3332,317.847,317.847,316.3975,315.7378
2018-04-30,3781,323.3035,323.3035,317.8399,317.8399,316.3962,315.7386
2018-05-31,3781,322.6328,322.6328,317.2443,317.2443,315.8203,315.1713
2018-06-30,3781,322.0961,322.0961,316.771,316.771,315.3634,314.7214
2018-07-31,3781,321.2653,321.2653,316.0692,316.0692,314.6951,314.068
2018-08-31,3781,319.8925,319.8925,314.9098,314.9098,313.5911,312.9887
2018-09-30,3781,317.6008,317.6008,312.9589,312.9589,311.7283,311.1653
2018-10-31,3781,316.0553,316.0553,311.6355,311.6355,310.4626,309.9256
2018-11-30,3781,316.2171,316.2171,311.7877,311.7877,310.613,310.0763
2018-12-31,3781,317.8525,317.8525,313.1581,313.1581,311.9149,311.3473
2019-01-31,3781,322.9069,322.9069,317.4474,317.4474,316.0059,315.3501
2019-02-28,3781,324.1968,324.1968,318.686,318.686,317.2303,316.5688
2019-03-31,3781,324.303,324.303,318.8194,318.8194,317.3706,316.7111
2019-04-30,3781,323.7124,323.7124,318.3024,318.3024,316.8727,316.2213
2019-05-31,3781,323.3965,323.3965,318.0141,318.0141,316.5917,315.9432
2019-06-30,3781,322.9189,322.9189,317.5784,317.5784,316.1671,315.5232
2019-07-31,3781,322.5435,322.5435,317.2345,317.2345,315.8316,315.1915
2019-08-31,3781,322.2255,322.2255,316.9546,316.9546,315.5616,314.926
2019-09-30,3781,321.1634,321.1634,316.0601,316.0601,314.7105,314.0943
2019-10-31,3781,320.2082,320.2082,315.2608,315.2608,313.952,313.3547
2019-11-30,3781,319.1206,319.1206,314.3573,314.3573,313.0966,312.5221
2019-12-31,3781,321.0271,321.0271,315.9383,315.9383,314.5934,313.9808
2020-01-31,3781,322.4825,322.4825,317.1923,317.1923,315.7953,315.1604
2020-02-29,3781,322.4505,322.4505,317.1853,317.1853,315.7946,315.163
2020-03-31,3781,321.9805,321.9805,316.7751,316.7751,315.3997,314.7736
2020-04-30,3781,322.4619,322.4619,317.1608,317.1608,315.7604,315.1221
2020-05-31,3781,322.4814,322.4814,317.1752,317.1752,315.7733,315.134
2020-06-30,3781,321.4849,321.4849,316.3295,316.3295,314.9665,314.3443
2020-07-31,3781,320.4293,320.4293,315.4315,315.4315,314.1092,313.5052
2020-08-31,3781,318.923,318.923,314.154,314.154,312.891,312.3134
2020-09-30,3781,316.3766,316.3766,311.9307,311.9307,310.7517,310.2117
2020-10-31,3781,313.8206,313.8206,309.6448,309.6448,308.5369,308.0303
2020-11-30,3781,312.9133,312.9133,308.8814,308.8814,307.8109,307.3214
2020-12-31,3781,312.9032,312.9032,308.9365,308.9365,307.8823,307.3996
2021-01-31,3781,313.9073,313.9073,309.8514,309.8514,308.7744,308.282
2021-02-28,3781,316.0138,316.0138,311.6365,311.6365,310.4762,309.9466
2021-03-31,3781,317.9599,317.9599,313.2716,313.2716,312.0304,311.4637
2021-04-30,3781,318.0171,318.0171,313.329,313.329,312.0874,311.5203
2021-05-31,3781,317.7172,317.7172,313.0666,313.0666,311.8345,311.2712
2021-06-30,3781,316.3669,316.3669,311.9095,311.9095,310.7272,310.1859
2021-07-31,3781,314.822,314.822,310.5554,310.5554,309.4225,308.9032
2021-08-31,3781,313.4261,313.4261,309.3029,309.3029,308.2073,307.7046
2021-09-30,3781,311.312,311.312,307.3522,307.3522,306.2998,305.8168
1973-09-30,3859,213.46,213.46,146.39,146.39,143.01,143.01
1973-10-31,3859,221.9123,221.9123,216.8978,216.8978,215.7561,215.18
1973-11-30,3859,267.0035,267.0035,255.4655,255.4655,252.8082,251.5241
1973-12-31,3859,304.1763,304.1763,286.8018,286.8018,282.772,280.8154
1974-01-31,3859,311.1491,311.1491,296.1261,296.1261,292.5764,290.8148
1974-02-28,3859,309.7906,309.7906,297.171,297.171,294.1695,292.6586
1974-03-31,3859,311.3342,311.3342,299.6709,299.6709,296.8874,295.4747
1974-04-30,3859,310.385,310.385,298.722,298.722,296.1545,294.8477
1974-05-31,3859,309.2824,309.2824,297.124,297.124,294.6837,293.4406
1974-06-30,3859,307.481,307.481,295.6194,295.6194,293.2588,292.0577
1974-07-31,3859,303.2619,303.2619,292.3558,292.3558,290.1748,289.0624
1974-08-31,3859,297.7724,297.7724,287.7406,287.7406,285.7768,284.7712
1974-09-30,3859,296.9993,296.9993,288.0124,288.0124,286.0381,285.0265
1974-10-31,3859,297.2672,297.2672,288.6268,288.6268,286.6444,285.6305
1974-11-30,3859,298.5101,298.5101,289.866,289.866,287.8511,286.8235
1974-12-31,3859,302.2035,302.2035,293.0639,293.0639,290.9223,289.8357
1975-01-31,3859,307.08,307.08,297.3388,297.3388,295.0149,293.8389
1975-02-28,3859,309.9271,309.9271,300.4882,300.4882,298.2267,297.0692
1975-03-31,3859,310.7829,310.7829,302.004,302.004,299.8908,298.7975
1975-04-30,3859,309.7403,309.7403,300.3883,300.3883,298.3894,297.3541
1975-05-31,3859,309.6508,309.6508,299.0865,299.0865,297.0829,296.0485
1975-06-30,3859,309.1105,309.1105,298.3986,298.3986,296.3589,295.3088
1975-07-31,3859,305.2595,305.2595,295.1426,295.1426,293.2394,292.2595
1975-08-31,3859,301.8637,301.8637,292.4906,292.4906,290.6857,289.7553
1975-09-30,3859,301.4579,301.4579,293.0877,293.0877,291.254,290.3091
1975-10-31,3859,304.017,304.017,295.6605,295.6605,293.7008,292.6958
1975-11-30,3859,307.2023,307.2023,298.253,298.253,296.1565,295.0857
1975-12-31,3859,309.043,309.043,299.9039,299.9039,297.752,296.653
1976-01-31,3859,309.0892,309.0892,300.3402,300.3402,298.243,297.1691
1976-02-29,3859,309.1625,309.1625,300.6379,300.6379,298.592,297.5417
1976-03-31,3859,309.3456,309.3456,301.0896,301.0896,299.1048,298.081
1976-04-30,3859,309.1174,309.1174,299.9395,299.9395,297.9838,296.9768
1976-05-31,3859,305.0165,305.0165,295.4255,295.4255,293.6206,292.6909
1976-06-30,3859,299.4942,299.4942,290.7555,290.7555,289.1172,288.2677
1976-07-31,3859,292.47,292.47,284.6112,284.6112,283.196,282.4539
1976-08-31,3859,289.6167,289.6167,282.3779,282.3779,280.9713,280.2316
1976-09-30,3859,289.2788,289.2788,282.6508,282.6508,281.1819,280.4104
1976-10-31,3859,288.4193,288.4193,281.8712,281.8712,280.403,279.633
1976-11-30,3859,288.9784,288.9784,282.4654,282.4654,280.9337,280.1333
1976-12-31,3859,289.8839,289.8839,283.1686,283.1686,281.5815,280.7558
1977-01-31,3859,292.7473,292.7473,285.6019,285.6019,283.8849,282.9982
1977-02-28,3859,294.7342,294.7342,287.3489,287.3489,285.5765,284.6651
1977-03-31,3859,297.9038,297.9038,290.0538,290.0538,288.174,287.2123
1977-04-30,3859,295.1368,295.1368,286.8212,286.8212,285.105,284.2253
1977-05-31,3859,293.3131,293.3131,285.0986,285.0986,283.4126,282.5461
1977-06-30,3859,285.2898,285.2898,277.7614,277.7614,276.388,275.672
1977-07-31,3859,277.2035,277.2035,270.7949,270.7949,269.6743,269.0781
1977-08-31,3859,270.9,270.9,265.3934,265.3934,264.4274,263.9037
1977-09-30,3859,271.3142,271.3142,266.4203,266.4203,265.3172,264.7242
1977-10-31,3859,272.5253,272.5253,267.0966,267.0966,265.8861,265.2425
1977-11-30,3859,277.6697,277.6697,271.3728,271.3728,269.89,269.1159
1977-12-31,3859,288.6337,288.6337,280.3523,280.3523,278.4051,277.4105
1978-01-31,3859,310.17,310.17,298.8547,298.8547,296.1621,294.7958
1978-02-28,3859,310.4614,310.4614,300.9912,300.9912,298.7156,297.5408
1978-03-31,3859,311.1102,311.1102,302.1677,302.1677,300.0148,298.899
1978-04-30,3859,310.2911,310.2911,301.0957,301.0957,299.0503,297.9892
1978-05-31,3859,309.643,309.643,299.7967,299.7967,297.7891,296.7488
1978-06-30,3859,309.1629,309.1629,299.0174,299.0174,296.9924,295.946
1978-07-31,3859,306.7797,306.7797,296.8123,296.8123,294.8441,293.8288
1978-08-31,3859,303.4562,303.4562,294.0712,294.0712,292.197,291.2288
1978-09-30,3859,302.6836,302.6836,294.4456,294.4456,292.5526,291.5737
1978-10-31,3859,301.5134,301.5134,293.2455,293.2455,291.391,290.4327
1978-11-30,3859,302.3649,302.3649,294.1796,294.1796,292.2586,291.2685
1978-12-31,3859,302.9893,302.9893,294.7221,294.7221,292.7745,291.7731
1979-01-31,3859,308.9963,308.9963,299.6662,299.6662,297.4353,296.2968
1979-02-28,3859,309.6915,309.6915,300.9515,300.9515,298.8517,297.7695
1979-03-31,3859,309.9213,309.9213,301.7691,301.7691,299.8019,298.7772
1979-04-30,3859,309.5856,309.5856,300.703,300.703,298.7924,297.7977
1979-05-31,3859,309.4589,309.4589,299.7104,299.7104,297.7888,296.7911
1979-06-30,3859,306.9587,306.9587,297.1032,297.1032,295.228,294.2573
1979-07-31,3859,302.2916,302.2916,293.0845,293.0845,291.3448,290.4417
1979-08-31,3859,299.7825,299.7825,291.0412,291.0412,289.3275,288.4375
